CreateDate,IdCompany,IdBranchCompany,IdWarehouse,IdProduct,Quantity,UnitPrice,day,month,year,dayofweek,weekofyear,Quantity_log,UnitPrice_log
2020-02-17,150,230,258,185087,1,1300.0,17,2,2020,0,8,0.6931471805599453,7.170888478512505
2020-02-17,150,230,258,185175,1,21500.0,17,2,2020,0,8,0.6931471805599453,9.975854724662028
2020-02-18,150,230,258,184959,1,8120.0,18,2,2020,1,8,0.6931471805599453,9.002208578282412
2020-02-18,150,230,258,185061,1,1500.0,18,2,2020,1,8,0.6931471805599453,7.313886831633462
2020-02-18,150,230,258,185079,1,5500.0,18,2,2020,1,8,0.6931471805599453,8.612685172875459
2020-02-18,150,230,258,185080,2,5500.0,18,2,2020,1,8,1.0986122886681098,8.612685172875459
2020-02-18,150,230,258,185114,1,35000.0,18,2,2020,1,8,0.6931471805599453,10.463131911491967
2020-02-19,150,230,258,184864,1,45000.0,19,2,2020,2,8,0.6931471805599453,10.714439990727769
2020-02-19,150,230,258,184907,1,1700.0,19,2,2020,2,8,0.6931471805599453,7.438971592395862
2020-02-19,150,230,258,184911,1,2000.0,19,2,2020,2,8,0.6931471805599453,7.601402334583733
2020-02-19,150,230,258,184915,1,5000.0,19,2,2020,2,8,0.6931471805599453,8.517393171418904
2020-02-19,150,230,258,184947,4,100.0,19,2,2020,2,8,1.6094379124341003,4.61512051684126
2020-02-19,150,230,258,184967,1,11000.0,19,2,2020,2,8,0.6931471805599453,9.305741456739435
2020-02-19,150,230,258,185042,1,25200.0,19,2,2020,2,8,0.6931471805599453,10.134638955251866
2020-02-19,150,230,258,185049,1,25000.0,19,2,2020,2,8,0.6931471805599453,10.12667110305036
2020-02-19,150,230,258,185085,2,100.0,19,2,2020,2,8,1.0986122886681098,4.61512051684126
2020-02-19,150,230,258,185089,1,1700.0,19,2,2020,2,8,0.6931471805599453,7.438971592395862
2020-02-19,150,230,258,185866,1,4500.0,19,2,2020,2,8,0.6931471805599453,8.412054873292933
2020-02-19,150,230,258,185868,1,1800.0,19,2,2020,2,8,0.6931471805599453,7.496097345175956
2020-02-19,150,230,258,185871,1,1000.0,19,2,2020,2,8,0.6931471805599453,6.90875477931522
2020-02-19,150,230,258,185874,1,12000.0,19,2,2020,2,8,0.6931471805599453,9.392745258631441
2020-02-19,150,230,258,185880,1,1700.0,19,2,2020,2,8,0.6931471805599453,7.438971592395862
2020-02-19,150,230,258,185981,1,9999.0,19,2,2020,2,8,0.6931471805599453,9.210340371976184
2020-02-19,150,230,258,185987,1,5500.0,19,2,2020,2,8,0.6931471805599453,8.612685172875459
2020-02-19,150,230,258,186010,1,20000.0,19,2,2020,2,8,0.6931471805599453,9.90353755128617
2020-02-19,150,230,258,187048,1,41500.0,19,2,2020,2,8,0.6931471805599453,10.633472802314019
2020-02-19,150,230,258,187355,1,6500.0,19,2,2020,2,8,0.6931471805599453,8.77971129020447
2020-02-20,150,230,258,184862,1,26000.0,20,2,2020,3,8,0.6931471805599453,10.165890277802454
2020-02-20,150,230,258,184895,1,17000.0,20,2,2020,3,8,0.6931471805599453,9.741027444837728
2020-02-20,150,230,258,184907,1,1700.0,20,2,2020,3,8,0.6931471805599453,7.438971592395862
2020-02-20,150,230,258,184908,1,3400.0,20,2,2020,3,8,0.6931471805599453,8.131824785007195
2020-02-20,150,230,258,184911,1,2000.0,20,2,2020,3,8,0.6931471805599453,7.601402334583733
2020-02-20,150,230,258,184912,1,11000.0,20,2,2020,3,8,0.6931471805599453,9.305741456739435
2020-02-20,150,230,258,184917,1,17000.0,20,2,2020,3,8,0.6931471805599453,9.741027444837728
2020-02-20,150,230,258,184929,1,20000.0,20,2,2020,3,8,0.6931471805599453,9.90353755128617
2020-02-20,150,230,258,184947,6,100.0,20,2,2020,3,8,1.9459101490553132,4.61512051684126
2020-02-20,150,230,258,184957,1,1500.0,20,2,2020,3,8,0.6931471805599453,7.313886831633462
2020-02-20,150,230,258,184972,1,10500.0,20,2,2020,3,8,0.6931471805599453,9.259225769705994
2020-02-20,150,230,258,184997,1,12000.0,20,2,2020,3,8,0.6931471805599453,9.392745258631441
