date,IdProduct,IdWarehouse,Actual_Quantity,Predicted_Quantity,Error
2025-11-01,202109,258,1.0,1.16,-0.15999999999999992
2025-11-01,203200,258,2.0,2.37,-0.3700000000000001
2025-11-01,203273,258,3.0,1.54,1.46
2025-11-01,203533,258,1.0,1.77,-0.77
2025-11-01,207194,258,3.0,1.66,1.34
2025-11-01,219210,258,1.0,1.16,-0.15999999999999992
2025-11-01,219238,258,2.0,1.61,0.3899999999999999
2025-11-01,220259,258,1.0,1.07,-0.07000000000000006
2025-11-01,220595,258,1.0,1.07,-0.07000000000000006
2025-11-01,220927,258,7.0,1.89,5.11
2025-11-01,221029,258,1.0,1.35,-0.3500000000000001
2025-11-01,221563,258,2.0,2.14,-0.14000000000000012
2025-11-01,221812,258,1.0,0.99,0.010000000000000009
2025-11-01,222473,258,1.0,2.13,-1.13
2025-11-01,239614,258,2.0,1.44,0.56
2025-11-01,198794,258,8.0,6.29,1.71
2025-11-01,188880,258,1.0,2.52,-1.52
2025-11-01,251073,258,4.0,5.84,-1.8399999999999999
2025-11-01,188007,258,3.0,2.61,0.3900000000000001
2025-11-01,184938,258,2.0,1.1,0.8999999999999999
2025-11-01,184939,258,4.0,1.62,2.38
2025-11-01,184941,258,1.0,1.34,-0.3400000000000001
2025-11-01,184950,258,3.0,1.03,1.97
2025-11-01,184951,258,1.0,1.08,-0.08000000000000007
2025-11-01,184954,258,4.0,1.2,2.8
2025-11-01,184955,258,1.0,1.06,-0.06000000000000005
2025-11-01,184958,258,3.0,1.97,1.03
2025-11-01,184961,258,1.0,2.78,-1.7799999999999998
2025-11-01,184965,258,2.0,2.03,-0.029999999999999805
2025-11-01,184935,258,9.0,3.11,5.890000000000001
2025-11-01,184966,258,1.0,2.87,-1.87
2025-11-01,184970,258,1.0,1.68,-0.6799999999999999
2025-11-01,184973,258,1.0,2.1,-1.1
2025-11-01,184974,258,2.0,1.22,0.78
2025-11-01,184984,258,1.0,1.32,-0.32000000000000006
2025-11-01,184985,258,1.0,2.13,-1.13
2025-11-01,184986,258,1.0,1.43,-0.42999999999999994
2025-11-01,184988,258,1.0,1.16,-0.15999999999999992
2025-11-01,184991,258,1.0,1.01,-0.010000000000000009
2025-11-01,184992,258,1.0,1.98,-0.98
2025-11-01,184998,258,3.0,1.87,1.13
2025-11-01,184969,258,1.0,2.13,-1.13
2025-11-01,185005,258,2.0,1.16,0.8400000000000001
2025-11-01,184929,258,1.0,2.13,-1.13
2025-11-01,184927,258,2.0,1.75,0.25
2025-11-01,188879,258,2.0,1.66,0.3400000000000001
2025-11-01,184862,258,1.0,1.24,-0.24
2025-11-01,184863,258,1.0,2.34,-1.3399999999999999
2025-11-01,184864,258,1.0,1.3,-0.30000000000000004
2025-11-01,184865,258,2.0,1.86,0.1399999999999999
2025-11-01,184866,258,2.0,1.22,0.78
2025-11-01,184868,258,1.0,1.5,-0.5
2025-11-01,184869,258,3.0,1.84,1.16
2025-11-01,184873,258,1.0,2.83,-1.83
2025-11-01,184879,258,1.0,1.0,0.0
2025-11-01,184928,258,1.0,1.02,-0.020000000000000018
2025-11-01,184881,258,5.0,5.17,-0.16999999999999993
2025-11-01,184893,258,1.0,1.42,-0.41999999999999993
2025-11-01,184895,258,1.0,2.29,-1.29
2025-11-01,184899,258,2.0,2.84,-0.8399999999999999
2025-11-01,184901,258,2.0,2.44,-0.43999999999999995
2025-11-01,184903,258,1.0,2.11,-1.1099999999999999
2025-11-01,184907,258,1.0,1.17,-0.16999999999999993
2025-11-01,184908,258,2.0,2.21,-0.20999999999999996
2025-11-01,184910,258,1.0,1.83,-0.8300000000000001
2025-11-01,184921,258,1.0,2.09,-1.0899999999999999
2025-11-01,184922,258,3.0,1.3,1.7
2025-11-01,184891,258,3.0,2.36,0.6400000000000001
2025-11-01,185007,258,2.0,1.17,0.8300000000000001
2025-11-01,184883,258,2.0,7.48,-5.48
2025-11-01,185017,258,1.0,2.03,-1.0299999999999998
2025-11-01,185181,258,1.0,1.13,-0.1299999999999999
2025-11-01,185697,258,1.0,1.55,-0.55
2025-11-01,185868,258,4.0,3.73,0.27
2025-11-01,185874,258,2.0,1.76,0.24
2025-11-01,185875,258,2.0,1.5,0.5
2025-11-01,185978,258,4.0,2.36,1.6400000000000001
2025-11-01,185979,258,1.0,2.96,-1.96
2025-11-01,185982,258,5.0,3.88,1.12
2025-11-01,185983,258,1.0,2.37,-1.37
2025-11-01,185984,258,1.0,3.35,-2.35
2025-11-01,185175,258,1.0,1.64,-0.6399999999999999
2025-11-01,185987,258,3.0,1.86,1.14
2025-11-01,186006,258,1.0,2.12,-1.12
2025-11-01,186183,258,2.0,1.68,0.32000000000000006
2025-11-01,186184,258,1.0,1.58,-0.5800000000000001
2025-11-01,186229,258,4.0,2.72,1.2799999999999998
2025-11-01,187349,258,3.0,1.32,1.68
2025-11-01,187354,258,1.0,2.25,-1.25
2025-11-01,187515,258,3.0,4.08,-1.08
2025-11-01,187587,258,1.0,1.13,-0.1299999999999999
2025-11-01,185015,258,1.0,2.24,-1.2400000000000002
2025-11-01,187788,258,1.0,1.21,-0.20999999999999996
2025-11-01,185173,258,2.0,1.31,0.69
2025-11-01,186230,258,1.0,2.04,-1.04
2025-11-01,185089,258,9.0,10.35,-1.3499999999999996
2025-11-01,185022,258,1.0,1.12,-0.1200000000000001
2025-11-01,185107,258,1.0,1.83,-0.8300000000000001
2025-11-01,185023,258,1.0,2.08,-1.08
2025-11-01,185027,258,1.0,1.97,-0.97
2025-11-01,185033,258,1.0,2.0,-1.0
2025-11-01,185037,258,2.0,1.1,0.8999999999999999
2025-11-01,185038,258,2.0,1.89,0.1100000000000001
2025-11-01,185053,258,3.0,2.62,0.3799999999999999
2025-11-01,185056,258,1.0,1.11,-0.1100000000000001
2025-11-01,185057,258,1.0,2.26,-1.2599999999999998
2025-11-01,185065,258,3.0,1.63,1.37
2025-11-01,185031,258,2.0,2.07,-0.06999999999999984
2025-11-01,185069,258,8.0,5.86,2.1399999999999997
2025-11-01,185068,258,3.0,1.73,1.27
2025-11-01,185085,258,123.0,81.05,41.95
2025-11-01,185087,258,4.0,1.79,2.21
2025-11-01,185080,258,2.0,5.56,-3.5599999999999996
2025-11-01,185079,258,2.0,2.88,-0.8799999999999999
2025-11-01,185074,258,4.0,2.11,1.8900000000000001
2025-11-01,185086,258,1.0,3.84,-2.84
2025-12-01,194564,258,1.0,1.55,-0.55
2025-12-01,193188,258,8.0,5.15,2.8499999999999996
2025-12-01,193241,258,1.0,2.11,-1.1099999999999999
2025-12-01,193420,258,1.0,1.0,0.0
2025-12-01,194200,258,1.0,2.0,-1.0
2025-12-01,194464,258,2.0,2.47,-0.4700000000000002
2025-12-01,193184,258,1.0,2.15,-1.15
2025-12-01,197798,258,2.0,2.18,-0.18000000000000016
2025-12-01,195883,258,3.0,2.67,0.33000000000000007
2025-12-01,195887,258,1.0,3.06,-2.06
2025-12-01,197795,258,1.0,1.64,-0.6399999999999999
2025-12-01,198230,258,2.0,2.32,-0.31999999999999984
2025-12-01,198239,258,1.0,1.13,-0.1299999999999999
2025-12-01,198794,258,6.0,5.45,0.5499999999999998
2025-12-01,192990,258,2.0,4.66,-2.66
2025-12-01,199039,258,1.0,3.25,-2.25
2025-12-01,194632,258,1.0,1.26,-0.26
2025-12-01,192982,258,1.0,2.19,-1.19
2025-12-01,192128,258,1.0,3.49,-2.49
2025-12-01,192823,258,1.0,1.27,-0.27
2025-12-01,199848,258,3.0,2.65,0.3500000000000001
2025-12-01,190003,258,1.0,1.3,-0.30000000000000004
2025-12-01,190073,258,1.0,1.52,-0.52
2025-12-01,190074,258,1.0,1.2,-0.19999999999999996
2025-12-01,190079,258,3.0,2.46,0.54
2025-12-01,191391,258,1.0,1.25,-0.25
2025-12-01,192840,258,1.0,1.46,-0.45999999999999996
2025-12-01,191527,258,1.0,1.3,-0.30000000000000004
2025-12-01,192131,258,1.0,2.14,-1.1400000000000001
2025-12-01,192398,258,1.0,1.05,-0.050000000000000044
2025-12-01,192420,258,1.0,1.47,-0.47
2025-12-01,192474,258,2.0,1.39,0.6100000000000001
2025-12-01,192476,258,1.0,1.04,-0.040000000000000036
2025-12-01,192691,258,2.0,1.31,0.69
2025-12-01,192777,258,2.0,1.83,0.16999999999999993
2025-12-01,192129,258,1.0,2.09,-1.0899999999999999
2025-12-01,199849,258,1.0,1.38,-0.3799999999999999
2025-12-01,244446,258,3.0,2.63,0.3700000000000001
2025-12-01,199882,258,1.0,2.2,-1.2000000000000002
2025-12-01,239648,258,1.0,2.08,-1.08
2025-12-01,244998,258,1.0,1.19,-0.18999999999999995
2025-12-01,247472,258,1.0,1.19,-0.18999999999999995
2025-12-01,247604,258,5.0,5.85,-0.8499999999999996
2025-12-01,250024,258,1.0,1.21,-0.20999999999999996
2025-12-01,257017,258,2.0,1.45,0.55
2025-12-01,258593,258,1.0,1.74,-0.74
2025-12-01,259916,258,1.0,1.09,-0.09000000000000008
2025-12-01,266358,258,1.0,1.04,-0.040000000000000036
2025-12-01,268312,258,1.0,1.01,-0.010000000000000009
2025-12-01,268313,258,2.0,1.25,0.75
2025-12-01,270591,258,11.0,23.22,-12.219999999999999
2025-12-01,298298,258,1.0,1.36,-0.3600000000000001
2025-12-01,304066,258,8.0,13.77,-5.77
2025-12-01,304074,258,2.0,1.45,0.55
2025-12-01,304075,258,5.0,1.74,3.26
2025-12-01,190001,258,1.0,1.99,-0.99
2025-12-01,239646,258,1.0,1.13,-0.1299999999999999
2025-12-01,199856,258,3.0,1.65,1.35
2025-12-01,239619,258,1.0,1.06,-0.06000000000000005
2025-12-01,239615,258,2.0,1.16,0.8400000000000001
2025-12-01,201305,258,3.0,1.59,1.41
2025-12-01,202906,258,1.0,1.18,-0.17999999999999994
2025-12-01,203269,258,1.0,1.09,-0.09000000000000008
2025-12-01,203270,258,1.0,1.22,-0.21999999999999997
2025-12-01,203531,258,1.0,2.13,-1.13
2025-12-01,203533,258,1.0,1.89,-0.8899999999999999
2025-12-01,203549,258,2.0,1.32,0.6799999999999999
2025-12-01,219238,258,1.0,2.46,-1.46
2025-12-01,220259,258,1.0,1.1,-0.10000000000000009
2025-12-01,220927,258,4.0,3.33,0.6699999999999999
2025-12-01,221812,258,1.0,1.01,-0.010000000000000009
2025-12-01,222473,258,1.0,2.16,-1.1600000000000001
2025-12-01,222475,258,2.0,2.0,0.0
2025-12-01,222492,258,1.0,1.57,-0.5700000000000001
2025-12-01,222538,258,1.0,1.28,-0.28
2025-12-01,239618,258,2.0,2.25,-0.25
2025-12-01,189892,258,1.0,1.12,-0.1200000000000001
2025-12-01,190002,258,1.0,2.16,-1.1600000000000001
2025-12-01,189235,258,1.0,1.07,-0.07000000000000006
2025-12-01,184954,258,3.0,1.87,1.13
2025-12-01,184956,258,1.0,2.26,-1.2599999999999998
2025-12-01,184963,258,1.0,1.38,-0.3799999999999999
2025-12-01,184970,258,3.0,1.67,1.33
2025-12-01,184976,258,1.0,1.39,-0.3899999999999999
2025-12-01,184977,258,2.0,1.08,0.9199999999999999
2025-12-01,184984,258,1.0,1.42,-0.41999999999999993
2025-12-01,184950,258,1.0,0.97,0.030000000000000027
2025-12-01,184985,258,2.0,1.97,0.030000000000000027
2025-12-01,184989,258,1.0,1.01,-0.010000000000000009
2025-12-01,184992,258,1.0,2.04,-1.04
2025-12-01,184994,258,1.0,1.97,-0.97
2025-12-01,184996,258,1.0,1.9,-0.8999999999999999
2025-12-01,184998,258,2.0,1.66,0.3400000000000001
2025-12-01,185002,258,1.0,2.41,-1.4100000000000001
2025-12-01,185003,258,1.0,1.59,-0.5900000000000001
2025-12-01,184988,258,1.0,1.14,-0.1399999999999999
2025-12-01,184945,258,3.0,2.58,0.41999999999999993
2025-12-01,184939,258,3.0,1.34,1.66
2025-12-01,184938,258,2.0,1.13,0.8700000000000001
2025-12-01,189521,258,1.0,1.2,-0.19999999999999996
2025-12-01,184865,258,1.0,1.45,-0.44999999999999996
2025-12-01,184868,258,1.0,1.53,-0.53
2025-12-01,184869,258,2.0,1.34,0.6599999999999999
2025-12-01,184873,258,1.0,2.2,-1.2000000000000002
2025-12-01,184874,258,1.0,1.16,-0.15999999999999992
2025-12-01,184877,258,1.0,1.37,-0.3700000000000001
2025-12-01,184879,258,1.0,1.03,-0.030000000000000027
2025-12-01,184883,258,2.0,6.76,-4.76
2025-12-01,184891,258,3.0,2.9,0.10000000000000009
2025-12-01,184893,258,3.0,1.54,1.46
2025-12-01,184903,258,5.0,3.08,1.92
2025-12-01,184908,258,2.0,1.74,0.26
2025-12-01,184911,258,2.0,2.23,-0.22999999999999998
2025-12-01,184927,258,2.0,1.51,0.49
2025-12-01,184933,258,1.0,1.33,-0.33000000000000007
2025-12-01,184935,258,8.0,5.22,2.7800000000000002
2025-12-01,185020,258,1.0,0.94,0.06000000000000005
2025-12-01,185023,258,1.0,2.14,-1.1400000000000001
2025-12-01,184914,258,1.0,1.18,-0.17999999999999994
2025-12-01,185038,258,1.0,1.6,-0.6000000000000001
2025-12-01,186183,258,1.0,1.73,-0.73
2025-12-01,186229,258,3.0,2.39,0.6099999999999999
2025-12-01,186230,258,2.0,1.88,0.1200000000000001
2025-12-01,186948,258,1.0,1.67,-0.6699999999999999
2025-12-01,187349,258,2.0,1.31,0.69
2025-12-01,187351,258,1.0,17.19,-16.19
2025-12-01,186152,258,1.0,1.11,-0.1100000000000001
2025-12-01,187353,258,1.0,1.03,-0.030000000000000027
2025-12-01,187788,258,2.0,1.26,0.74
2025-12-01,188007,258,1.0,2.26,-1.2599999999999998
2025-12-01,188879,258,1.0,1.6,-0.6000000000000001
2025-12-01,189107,258,1.0,1.08,-0.08000000000000007
2025-12-01,189231,258,1.0,2.1,-1.1
2025-12-01,185035,258,1.0,1.2,-0.19999999999999996
2025-12-01,187588,258,1.0,1.97,-0.97
2025-12-01,186007,258,1.0,1.05,-0.050000000000000044
2025-12-01,187587,258,1.0,1.07,-0.07000000000000006
2025-12-01,185987,258,3.0,1.58,1.42
2025-12-01,185053,258,3.0,2.11,0.8900000000000001
2025-12-01,185061,258,6.0,2.21,3.79
2025-12-01,186006,258,1.0,2.13,-1.13
2025-12-01,185068,258,2.0,1.65,0.3500000000000001
2025-12-01,185069,258,4.0,4.48,-0.4800000000000004
2025-12-01,185073,258,1.0,1.65,-0.6499999999999999
2025-12-01,185080,258,3.0,5.21,-2.21
2025-12-01,185085,258,83.0,81.05,1.9500000000000028
2025-12-01,185086,258,1.0,3.11,-2.11
2025-12-01,185079,258,1.0,3.34,-2.34
2025-12-01,185173,258,1.0,1.25,-0.25
2025-12-01,185179,258,3.0,2.09,0.9100000000000001
2025-12-01,185982,258,3.0,3.3,-0.2999999999999998
2025-12-01,185868,258,4.0,3.85,0.1499999999999999
2025-12-01,185872,258,3.0,2.28,0.7200000000000002
2025-12-01,185978,258,2.0,1.96,0.040000000000000036
2025-12-01,185089,258,12.0,8.9,3.0999999999999996
2025-12-01,185875,258,5.0,2.48,2.52
2026-01-01,194464,258,1.0,3.31,-2.31
2026-01-01,192385,258,1.0,2.17,-1.17
2026-01-01,192474,258,1.0,1.32,-0.32000000000000006
2026-01-01,192777,258,3.0,2.83,0.16999999999999993
2026-01-01,192990,258,1.0,5.55,-4.55
2026-01-01,193188,258,2.0,5.44,-3.4400000000000004
2026-01-01,193214,258,1.0,2.07,-1.0699999999999998
2026-01-01,194564,258,1.0,1.59,-0.5900000000000001
2026-01-01,192364,258,1.0,1.05,-0.050000000000000044
2026-01-01,192982,258,1.0,2.2,-1.2000000000000002
2026-01-01,192134,258,1.0,2.46,-1.46
2026-01-01,190003,258,1.0,1.36,-0.3600000000000001
2026-01-01,192131,258,1.0,2.11,-1.1099999999999999
2026-01-01,192128,258,2.0,3.74,-1.7400000000000002
2026-01-01,191556,258,2.0,2.59,-0.5899999999999999
2026-01-01,190338,258,1.0,2.38,-1.38
2026-01-01,190079,258,1.0,2.5,-1.5
2026-01-01,190074,258,1.0,1.27,-0.27
2026-01-01,190001,258,1.0,2.73,-1.73
2026-01-01,188881,258,1.0,3.53,-2.53
2026-01-01,188880,258,1.0,2.87,-1.87
2026-01-01,194631,258,1.0,1.59,-0.5900000000000001
2026-01-01,188879,258,1.0,1.37,-0.3700000000000001
2026-01-01,192133,258,2.0,2.07,-0.06999999999999984
2026-01-01,194632,258,1.0,1.35,-0.3500000000000001
2026-01-01,239615,258,3.0,1.28,1.72
2026-01-01,198230,258,1.0,2.72,-1.7200000000000002
2026-01-01,188007,258,1.0,3.61,-2.61
2026-01-01,304066,258,2.0,25.03,-23.03
2026-01-01,270591,258,8.0,16.28,-8.280000000000001
2026-01-01,257017,258,1.0,1.27,-0.27
2026-01-01,250024,258,1.0,1.42,-0.41999999999999993
2026-01-01,249780,258,1.0,1.9,-0.8999999999999999
2026-01-01,247604,258,2.0,5.14,-3.1399999999999997
2026-01-01,239618,258,1.0,2.27,-1.27
2026-01-01,239614,258,1.0,1.83,-0.8300000000000001
2026-01-01,220927,258,4.0,3.91,0.08999999999999986
2026-01-01,220595,258,1.0,1.15,-0.1499999999999999
2026-01-01,220259,258,1.0,1.8,-0.8
2026-01-01,219243,258,1.0,1.3,-0.30000000000000004
2026-01-01,203531,258,1.0,2.53,-1.5299999999999998
2026-01-01,203270,258,1.0,1.07,-0.07000000000000006
2026-01-01,202107,258,1.0,2.37,-1.37
2026-01-01,201726,258,1.0,2.19,-1.19
2026-01-01,201305,258,3.0,2.39,0.6099999999999999
2026-01-01,199856,258,2.0,1.69,0.31000000000000005
2026-01-01,199848,258,3.0,3.4,-0.3999999999999999
2026-01-01,199173,258,1.0,2.25,-1.25
2026-01-01,198794,258,6.0,5.89,0.11000000000000032
2026-01-01,198239,258,1.0,1.46,-0.45999999999999996
2026-01-01,195883,258,1.0,5.04,-4.04
2026-01-01,187786,258,2.0,1.12,0.8799999999999999
2026-01-01,184973,258,1.0,2.2,-1.2000000000000002
2026-01-01,187518,258,1.0,2.23,-1.23
2026-01-01,185043,258,1.0,1.21,-0.20999999999999996
2026-01-01,185022,258,1.0,1.21,-0.20999999999999996
2026-01-01,185020,258,1.0,1.13,-0.1299999999999999
2026-01-01,185007,258,1.0,1.16,-0.15999999999999992
2026-01-01,185002,258,1.0,2.71,-1.71
2026-01-01,184992,258,1.0,2.02,-1.02
2026-01-01,184988,258,1.0,1.35,-0.3500000000000001
2026-01-01,184986,258,1.0,1.54,-0.54
2026-01-01,184985,258,1.0,2.7,-1.7000000000000002
2026-01-01,184966,258,1.0,3.16,-2.16
2026-01-01,184954,258,1.0,1.46,-0.45999999999999996
2026-01-01,184951,258,1.0,1.53,-0.53
2026-01-01,184939,258,1.0,1.45,-0.44999999999999996
2026-01-01,184938,258,3.0,1.41,1.59
2026-01-01,184927,258,1.0,2.5,-1.5
2026-01-01,184921,258,1.0,2.37,-1.37
2026-01-01,184918,258,1.0,1.74,-0.74
2026-01-01,184907,258,1.0,1.56,-0.56
2026-01-01,184899,258,2.0,2.06,-0.06000000000000005
2026-01-01,184891,258,1.0,3.71,-2.71
2026-01-01,184873,258,4.0,2.35,1.65
2026-01-01,184862,258,2.0,1.31,0.69
2026-01-01,304074,258,1.0,1.94,-0.94
2026-01-01,185053,258,1.0,1.62,-0.6200000000000001
2026-01-01,185057,258,1.0,2.24,-1.2400000000000002
2026-01-01,185062,258,1.0,1.32,-0.32000000000000006
2026-01-01,185069,258,6.0,6.23,-0.23000000000000043
2026-01-01,187352,258,1.0,2.22,-1.2200000000000002
2026-01-01,187349,258,1.0,1.52,-0.52
2026-01-01,186229,258,2.0,3.18,-1.1800000000000002
2026-01-01,186184,258,1.0,1.95,-0.95
2026-01-01,186152,258,1.0,1.33,-0.33000000000000007
2026-01-01,185987,258,3.0,3.22,-0.2200000000000002
2026-01-01,185983,258,1.0,3.33,-2.33
2026-01-01,185982,258,3.0,4.81,-1.8099999999999996
2026-01-01,185979,258,1.0,3.33,-2.33
2026-01-01,185978,258,1.0,2.21,-1.21
2026-01-01,187785,258,1.0,1.64,-0.6399999999999999
2026-01-01,185874,258,1.0,2.37,-1.37
2026-01-01,185868,258,2.0,3.46,-1.46
2026-01-01,185107,258,1.0,1.95,-0.95
2026-01-01,185089,258,3.0,14.94,-11.94
2026-01-01,185087,258,1.0,2.42,-1.42
2026-01-01,185085,258,60.0,88.08,-28.08
2026-01-01,185080,258,2.0,6.16,-4.16
2026-01-01,185079,258,1.0,3.07,-2.07
2026-01-01,185074,258,2.0,2.29,-0.29000000000000004
2026-01-01,185073,258,1.0,2.51,-1.5099999999999998
2026-01-01,185872,258,2.0,3.56,-1.56
2026-01-01,304075,258,2.0,1.52,0.48
